gene,correlation,rmse,n_samples
GCSH,-0.07371309871604907,0.5776315578982222,10
AC092718.4,-0.0737186505299481,23.932830390179557,10
PAFAH1B3,-0.07379920387637774,114.52414027569606,10
AC027607.1,-0.07380617007532886,1.6156440734551438,10
UQCC3,-0.0738604155726591,16.743251833947664,10
AC087742.1,-0.07387650434331705,0.5659211160142662,10
SERBP1,-0.07390334847317052,142.66591085767004,10
ITPRID2,-0.07394152726550601,102.21085652540303,10
ATP13A3,-0.0739700103236412,32.84955210895697,10
AC087521.3,-0.07398730965644092,0.4785166962236911,10
ZNF774,-0.07403267348903528,1.265110257286274,10
FRMD3,-0.07409871128871472,45.27677266148203,10
FBRS,-0.0741790300942708,55.19463788900406,10
TFF3,-0.07420570408977523,1488.8503592222046,10
SLC25A26,-0.07422964082274844,9.833837891968875,10
FO393418.1,-0.07425311764142889,0.938276151237835,10
TRMT112,-0.07428884233456959,427.5988323888226,10
SLC30A6,-0.07430611654952264,26.53620732879196,10
UPK1A,-0.0744040810214475,3.9213133681472345,10
GALNT9,-0.07441898252121591,0.07859838440403448,10
FAF1,-0.07447807584777213,32.02840181987851,10
ABHD13,-0.07458188782353363,12.623065163693523,10
CENPW,-0.07461318257510542,55.11733931947566,10
PCYOX1L,-0.07468978108167679,5.148419195020423,10
P3H1,-0.07469035161691381,34.79929397217116,10
LRRC49,-0.07473294789978278,1.4459253532119947,10
CIAO2A,-0.07475398286984265,84.39571124907323,10
AC092747.4,-0.07482220021260161,20.208582313937605,10
NALCN,-0.07487877399354344,0.49283073956905293,10
EHD4-AS1,-0.0748867310339322,0.4030366102369284,10
AL031666.1,-0.07488753922827432,0.6642420322103302,10
CYBC1,-0.0749031574776929,45.398418647156326,10
IFIT5,-0.07493087706070181,24.700997066793114,10
MKNK1-AS1,-0.07497243802522824,0.30405713222943664,10
CCDC85C,-0.07501055554371784,3.82037892689241,10
ARMCX1,-0.07502905731581526,39.243950416339594,10
AC016027.1,-0.07507236407619089,0.9827418679058467,10
AL160396.2,-0.07509166405583552,0.18751985025461987,10
ACO1,-0.07518798192443302,22.296036350712168,10
AL138767.3,-0.07523263440993323,0.7717439957297364,10
WDR86-AS1,-0.0752805529142877,1.6786954032206978,10
CALN1,-0.07533525486462606,0.4907389704393283,10
SNHG8,-0.07536236556717124,33.47756281637687,10
NDUFAF8,-0.07536749721793715,80.31474395463248,10
AC025580.2,-0.07541346170518365,1.7428923598942259,10
AC012181.1,-0.0755359603894789,1.0233087971992296,10
AC010618.3,-0.07553902928182187,1.4991976702871588,10
AMMECR1L,-0.07554113903188567,35.23754973239891,10
AC121761.2,-0.07559237895200718,1.458524622215652,10
AL133406.2,-0.07562463597698313,1.0716790361487376,10
BCL11A,-0.07562544706845109,3.112474432385926,10
PIH1D2,-0.07582890466446786,2.977750681015216,10
SCAF1,-0.07589437759227148,63.809325533641335,10
SRSF9,-0.07590439607250375,51.35121812451258,10
PGLYRP2,-0.07594301901934539,1.060231001855817,10
HSD17B11,-0.07597227185676118,18.162622467474066,10
TMEM181,-0.07607415272522329,83.84900262773293,10
WAKMAR2,-0.07607901480284206,0.6424203009388297,10
ANKRD10-IT1,-0.07618666143209002,32.62988678188806,10
GATA1,-0.07622667677512461,0.4914706864183222,10
CASR,-0.0762795400494594,0.07205119906758253,10
LRR1,-0.07628266196069883,13.072298769771532,10
AC078845.1,-0.07629746225312882,0.12218299433693415,10
EMP3,-0.07630635142274059,57.184064583186306,10
BX470102.1,-0.07631074853861063,2.4454404611978724,10
C1QTNF7,-0.07632088729554937,2.2875610523789427,10
DENND1B,-0.07639933505429734,34.284992655006675,10
CNIH2,-0.07646267010556106,16.57802682714004,10
PIGW,-0.07647212228986582,17.207747652760155,10
DDHD2,-0.07652673057935118,28.315024321787774,10
PCSK1,-0.07654227576178915,0.6462535033271837,10
CTBS,-0.07655060135397594,1.9857666924261295,10
TTYH3,-0.07663620245456215,60.28070048987409,10
AC005083.1,-0.07669966203678598,6.169213561372462,10
RBM47,-0.07675143117909998,71.12863823627745,10
COL1A2,-0.07676099209979369,1942.2258216709063,10
TMEM116,-0.0768103551012582,5.226825023429988,10
AC104794.3,-0.07681943295820903,7.950627673550855,10
TLCD4-RWDD3,-0.07683232740396277,0.49681684141744004,10
AC138028.4,-0.07695994598623804,0.6651378260637444,10
ANAPC11,-0.07697664346275163,122.46171480349105,10
FAM219A,-0.07700292697766226,30.276164615360226,10
CAPZB,-0.0770431910521919,45.27036781738197,10
PPP4R3B,-0.07706325947236314,58.255945343864,10
Z93930.2,-0.07709126440744414,5.972540107947859,10
AL606491.1,-0.07714388951121243,1.1512812270728785,10
MSH6,-0.07723389827344943,30.49218600861881,10
PRDM16,-0.07725170307513332,0.7611314051331688,10
MEX3C,-0.0772551613692423,26.785126072300212,10
LINC01252,-0.07728692583689141,0.45406948466205016,10
AC025774.1,-0.0773197332974273,0.2631967995776668,10
MRPS12,-0.0773637547293022,67.63709593128715,10
AC021752.1,-0.07738033550887517,0.12023780640202592,10
MGAM,-0.0773922756502514,1.6842537634812307,10
LRRC4B,-0.07739301122362734,0.654997239479834,10
DENND10,-0.0774201125066637,9.358664427811831,10
STRN,-0.07742606124715709,15.972486978667904,10
ZNF383,-0.07742903070565456,3.081490822363183,10
SSBP2,-0.07747000282230984,19.10940679451116,10
SNX31,-0.07762839025401508,0.23986749813963268,10
HBEGF,-0.07776120431496512,14.098640367687578,10
ZKSCAN8,-0.07779222026507226,23.446557475333098,10
KCNK3,-0.07779245338005845,1.397219312365595,10
USP44,-0.07781776452186509,0.3233863771111169,10
TACR1,-0.07783227504180391,1.2419855359038032,10
LINC00863,-0.07788980655018751,1.518823805629567,10
CHMP1A,-0.07790702147508612,58.0702135986928,10
SAP130,-0.07795866874670193,34.9413728830467,10
MYH10,-0.07818783327691145,57.10135053371084,10
AC069281.2,-0.07825779990374805,0.24232411391890415,10
AL022345.4,-0.07828280130739586,1.963447775494292,10
LINC00923,-0.0782841265996527,0.09954237294521093,10
MTRNR2L8,-0.0782922096872459,4.928039890328749,10
TMF1,-0.07835249018945897,25.624942041181416,10
AC073046.1,-0.07857193020966644,7.697083844079391,10
ITGBL1,-0.07864290447592709,10.911907039690579,10
L3MBTL4,-0.0786461200849641,16.597439774344576,10
MFSD4A,-0.07865917228986923,10.90330039742921,10
PARP2,-0.07873246407265826,23.55772200124616,10
FGD3,-0.07877615343880288,8.129811242466353,10
CEP43,-0.07878029338358139,2.194672880939051,10
MAPK8,-0.07892746645142826,14.293868627796114,10
EPHA10,-0.07897987753330082,6.6116499600403,10
RESF1,-0.07902432346282418,36.69112381825056,10
SIRT4,-0.07911252057252802,3.7384821708712175,10
HELZ2,-0.0792426914380505,24.581800662655716,10
AC012485.1,-0.07925803484797433,0.15696803528814124,10
ABCB4,-0.07947011868316317,0.6426298823734032,10
SLC8A2,-0.079497137613666,1.0436985156823053,10
AC012236.1,-0.07950242054936112,0.8942089636207067,10
TMEM259,-0.07964241226803864,65.89450226763262,10
FBL,-0.07966963264793374,202.6066973838912,10
SCN5A,-0.0797261494362685,0.349264313456467,10
RNMT,-0.07972676674105288,77.60292001483505,10
KCNJ8,-0.07975152309424019,11.911610507808746,10
GPIHBP1,-0.07979560071848169,3.8887145147519537,10
ZNF91,-0.07980884940932428,23.931543002657016,10
UBTF,-0.07986048852790513,91.19661749655722,10
PKP3,-0.07999267940882797,109.9078577784428,10
ATRX,-0.08006216041723187,16.735239868920633,10
AC234775.2,-0.08006406949001081,1.3406428472201135,10
ECI2-DT,-0.08009988288210002,0.2676520869124436,10
AC008026.3,-0.08012871359819429,0.3690429195073239,10
RRN3P2,-0.08024336332881377,0.10254051167830243,10
MAP3K13,-0.08025702433300665,11.045576414847583,10
SMCR8,-0.08031432858636797,29.690250426538196,10
SNRNP25,-0.08037554160963856,128.9878064813727,10
MSR1,-0.08041000100849367,18.694322558281687,10
DICER1,-0.0805906454159018,26.416431696306997,10
SCUBE1,-0.08069464902464628,4.770302686294626,10
FAM209A,-0.08072160640644468,0.33708085899847806,10
EFNA2,-0.08080178196584291,1.7974086286220774,10
MT-CO1,-0.08082401228790907,20478.606999025,10
ZNF43,-0.08083025263737822,9.929893454215163,10
F2,-0.08086539537584311,0.12125132527019966,10
NFASC,-0.08087084507123765,2.5336720322381194,10
HIPK1-AS1,-0.08090880848546804,0.21315672497233543,10
C22orf24,-0.08092978758962119,0.18390012577725867,10
MIR3942,-0.08099435033598461,2.199850901662124,10
CHTF18,-0.08106714231282167,18.5704836638562,10
SEPTIN2,-0.08108085218456566,228.5403771674731,10
AC093249.6,-0.08115007581626238,1.9446636598741924,10
KLHL28,-0.08118201821129747,6.107140316730709,10
AC090946.1,-0.08124906488027477,1.5819909263242384,10
ZNF582-AS1,-0.08127762867287354,1.2471668305134473,10
PRDM15,-0.0813661428283573,3.0439186959488835,10
CYP4A22-AS1,-0.08137733680739881,0.7901246630265742,10
SMIM10L1,-0.0814480385905168,30.857238178515004,10
HCAR3,-0.08147673174612909,0.417444780360962,10
AC079414.3,-0.08161888047376258,9.084675812135067,10
ATG4D,-0.08161923110633187,29.72605424171831,10
CYP51A1,-0.0817712041035006,2.5841044180341712,10
CES4A,-0.0817961193002075,3.9243780778151662,10
SCCPDH,-0.08191964728145895,342.06831264059986,10
AC022167.3,-0.08195640358459023,0.6503547681180226,10
SNHG19,-0.0819746675037414,288.619246350131,10
EBF2,-0.08199758796197469,1.9513074293469084,10
KMT2D,-0.08201526280947548,21.82398471158722,10
NYNRIN,-0.08201655499222457,9.001479366524675,10
NBPF9,-0.08211089232456177,5.283757879253963,10
HRH4,-0.08218658459445417,0.079203923783313,10
SCGB3A1,-0.08223052165065435,13.155779933041835,10
TRIQK,-0.08228528898865378,19.40678261561266,10
ZNF799,-0.08230075293590965,4.603269617115195,10
AL121652.1,-0.08232392875335966,0.39026279959866245,10
S100A11,-0.08235294391335882,2444.795222579208,10
DIPK1B,-0.082355117145415,5.358007606337491,10
MTO1,-0.0824196468391446,5.266534257155452,10
IRS1,-0.08246759057556127,22.043467523754206,10
SMU1,-0.08251337670435824,43.14646421136646,10
SPARC,-0.0825388116338644,1911.5605464008588,10
TENT5B,-0.08255671862027697,28.14267132456441,10
C1RL,-0.08259736844820754,28.42947680931743,10
AC118553.1,-0.08263055882022594,0.5801216635642699,10
LINC02055,-0.08263601166446864,0.44572182405664645,10
RC3H2,-0.08271661066727684,28.2623300727538,10
RARA,-0.0827261370253474,96.88278830846821,10
AC106793.1,-0.08273711934217089,0.07423397775674383,10
CC2D2B,-0.08274250120461094,0.2280758696053247,10
KANK2,-0.08275025133031927,33.505245790629075,10
WDR31,-0.08276138487541373,6.782233063529769,10
RAB20,-0.08280218942095346,61.814492069226525,10
TLK1,-0.08282620106020636,27.9396530939064,10
CCNJ,-0.08285355244831215,13.818861565387513,10
LCLAT1,-0.08288522874794377,7.558710515099924,10
TALDO1,-0.08289866657361232,241.48382411779644,10
KRT18,-0.0829445339479881,1444.6874227352475,10
APOB,-0.08307451546287764,0.1090650759533062,10
LIPH,-0.08310467794180355,50.033257745301775,10
POLR2E,-0.08311845619589545,99.8000585988255,10
SLC49A3,-0.08318249202763989,21.136560107929526,10
WDR27,-0.0832149658699075,2.186778746706394,10
HIF1A-AS3,-0.08327760611360768,1.1495307210738555,10
UBE2E1,-0.08331941521971385,24.53155388001406,10
COA6,-0.08332231283542708,34.06822222065174,10
FOXO3B,-0.08336089429621885,3.875403813270372,10
AL121672.1,-0.08336114456948508,1.5336963588826231,10
CLEC2B,-0.08351568777385612,16.08603797178898,10
SOX9,-0.08355650910778584,136.3140397499089,10
PLEKHA5,-0.08359875756146265,10.647726989758297,10
AL442128.2,-0.08370864448097715,0.6218291745955772,10
EPGN,-0.08372534455775761,0.6715488999695999,10
WDR90,-0.08377421347735592,19.907994701991313,10
WDR11,-0.08388655707810506,16.99719118789309,10
AP001992.2,-0.08389274547347039,0.159887178809632,10
NLRC4,-0.08390454555978295,1.9727855978245952,10
GNAQ,-0.08390947133698831,52.46445778613116,10
AC004039.1,-0.08397007982071854,0.31681212487461274,10
FAM98A,-0.08398302083460062,36.63571325091234,10
KCNJ14,-0.0840807712937352,0.8709069195233702,10
LINC00641,-0.08409054435028862,4.663268483169368,10
CDK10,-0.08419784611601318,16.3277971112376,10
ERCC6L2,-0.0842763317379447,4.46892671888014,10
TXNDC9,-0.08431267174484097,36.76512237653376,10
ADRA2B,-0.08432048553092805,2.4137964676736576,10
C3orf35,-0.08435639560814825,0.3985476788455016,10
AC016738.1,-0.08438701478011085,0.1387306816898893,10
RFFL,-0.084390538955121,7.2046030412549475,10
PMFBP1,-0.08439445317378283,0.08381384477545174,10
RAB6B,-0.08439796453485704,12.765265651668473,10
IFI35,-0.08440450248743782,88.85686341715285,10
KDM5B,-0.08450131494276085,25.655044645432454,10
GPR161,-0.08451708533034354,14.862436925730016,10
AC022098.1,-0.08456299163494574,1.4902639951475591,10
ZNF805,-0.0846125409429186,3.0473736061102645,10
DOCK3,-0.08461278049399337,3.602299256490435,10
ABCA13,-0.08462333644672662,1.8324123073001741,10
VPS26B,-0.08470779418577967,35.468771437424024,10
ZNF252P-AS1,-0.0847301641675619,0.24292167467090583,10
AC091488.1,-0.08478663873730675,0.5456873566389909,10
AC001226.1,-0.08482528131557886,0.6109642239197766,10
NUFIP1,-0.08490463983794974,6.934517518576827,10
TBCK,-0.08493539592430863,7.725851441570027,10
AC008840.1,-0.08496833464779231,0.11247099568689685,10
GPR179,-0.0849721436549722,0.11043108139253291,10
CDCA4,-0.08498647436601037,35.115307880086064,10
B3GALNT1,-0.08499770351279223,15.077371908645278,10
AC004130.2,-0.08503444114879219,3.109018420024535,10
EHBP1,-0.0851616294896089,11.822141993295913,10
LHFPL3-AS2,-0.08519741695440257,0.32915765721125134,10
MLF2,-0.08538591869799082,277.7770269262637,10
CDKAL1,-0.08541435552805572,35.55919151883611,10
SUV39H1,-0.0854358110761689,13.867640213550482,10
ATF6,-0.08548365462907352,56.49119384776721,10
NFKBIE,-0.08548650494691946,40.04684470715825,10
ELMO2,-0.0854964669020943,41.990824907641276,10
RPL37A,-0.08556406746068036,429.4551738606316,10
ZNF197,-0.08559209351229868,13.438860672395439,10
GPR89A,-0.08561486949654257,3.3751087579301853,10
AL731533.2,-0.08563680450393016,1.2756512682083987,10
LINGO3,-0.0856488758727428,0.9859294476185013,10
RFX5,-0.08573731463305927,48.601943381587795,10
LINC00482,-0.08576898175160469,2.484233691017958,10
SPAST,-0.08581532844221973,9.858299426949312,10
TMEM63B,-0.08582447567311213,77.14943506563745,10
PAK1IP1,-0.0858429076642897,55.26590049316786,10
HNF4G,-0.0858566056857361,5.60290434949617,10
LINC01806,-0.08588036439635524,2.8300629574855125,10
AC124016.2,-0.08589434759072712,1.9706155408612136,10
AL390728.6,-0.08592141181689403,15.384839335729696,10
AAGAB,-0.08593656221204224,97.64282844126713,10
GJA5,-0.08595538259865117,8.590475329979467,10
SERAC1,-0.08596783145212138,5.864685698468352,10
ZNF705E,-0.08598768189189834,0.12667266531612303,10
NCSTN,-0.08602859125611555,161.73268274989994,10
AL450306.1,-0.08605125561036665,0.7958128496401842,10
HIVEP3,-0.0861249075832237,8.777848959780007,10
MID1IP1,-0.08612996313338378,28.358013392240817,10
NDUFS5,-0.08613785799931861,873.1442920016864,10
C4B,-0.08614976749819099,24.913783285862575,10
AFTPH,-0.08619309484925948,74.4386691533103,10
Z93930.3,-0.08623909442546629,0.8086231213915245,10
GEMIN8,-0.08624119576154857,31.852770834080978,10
NKTR,-0.08633795786577483,17.671216481714588,10
RNF111,-0.0864181040480015,16.68479750217744,10
TGFB3,-0.0864660696728466,52.302096221285886,10
AL049796.1,-0.0865643795695085,0.9001517164871677,10
TATDN1,-0.08657605599054798,16.604740726334825,10
TIPRL,-0.08657886995967046,69.50114596965766,10
CIPC,-0.08659477865688957,21.751437446175558,10
FGF10,-0.08659630630005008,5.125695713572168,10
KRIT1,-0.0866215229409101,2.6068878785643235,10
SDHAF3,-0.0866599985812096,28.63351533696536,10
AGMO,-0.08671310630065725,0.33946396055177064,10
ACTB,-0.08677175458959048,3735.589975792546,10
CSPP1,-0.08692622939170554,2.553188635211931,10
HERC6,-0.08713719034238795,27.918214679288685,10
KIAA1586,-0.08714010975718618,10.857948409405136,10
AC105137.2,-0.0871422866929205,0.7732567131267735,10
CDK5RAP2,-0.08715049261923309,29.359481795137043,10
AL096870.12,-0.0871799649820755,0.16324906588834126,10
SLC45A4,-0.08725665610425613,7.467862512098062,10
SIGLEC12,-0.08727604992858257,0.897602698340658,10
SKAP2,-0.08728318824075929,17.332692665912475,10
CNN2,-0.08732316907072508,134.04056288738985,10
MELTF,-0.08733755013945357,21.618773778197646,10
RAPGEF1,-0.08735338325157439,47.07138556923025,10
CISD3,-0.08740925444752343,53.09040562508135,10
GIGYF1,-0.08744190914296676,40.84656258157579,10
MGA,-0.08752761819532823,12.957983992252627,10
AC092718.3,-0.08756301236145747,0.8826822008834301,10
LINC00654,-0.08761578472295145,1.919670595296772,10
ZNF513,-0.08764771074354963,17.972975748176683,10
NDUFB2,-0.08780025749959869,47.41855924113527,10
NKD1,-0.08788540067196192,0.8183667564855396,10
AL442125.2,-0.08789177693233409,1.0062689624976844,10
KCTD3,-0.0879065903440366,127.7035685728289,10
PLXNA4,-0.0879494513428799,1.5120170674113316,10
ZNF239,-0.08795324521311625,19.68232889936585,10
SERTAD3,-0.08800826961330724,101.4846850007255,10
NT5DC1,-0.08801186015347527,18.4551053663881,10
AL157762.1,-0.08805735383310268,0.2182187216753054,10
PRPF18,-0.08808992659117765,10.42980270167008,10
SLC1A1,-0.08811338387073464,68.76782886425535,10
ZNF35,-0.08818343038428582,11.830668836125547,10
TP53TG1,-0.08833375221012986,3.6462351713559307,10
MIR3176,-0.08839322878975922,4.365900413973538,10
SOCS7,-0.08859834008607205,15.34582025320802,10
IFNG-AS1,-0.08864591280125023,0.5896795898685046,10
CCDC15,-0.0887243857406653,3.133700781198047,10
PHB,-0.08876941814880657,73.48951206933742,10
B3GNT2,-0.08878057465279532,61.205632910634655,10
XRCC1,-0.08885719407680295,33.04008780931501,10
AP002495.1,-0.08887345351688951,0.6017108321646774,10
RBMS3,-0.08889194178083928,1.8577055550895625,10
HOXC9,-0.08896212040700084,20.840404979792698,10
PCBP4,-0.08897261379361206,38.080571194914505,10
GTF3C3,-0.0889731338051259,21.506991772432524,10
RRM2,-0.08898532938435505,39.4177882421251,10
TGIF1,-0.08900547045720779,41.72748330419972,10
GABRB2,-0.08908020268298865,1.0595185823740956,10
PKNOX1,-0.08915371057665315,11.949801852846669,10
PCOLCE-AS1,-0.08917029996495818,0.18064505615949386,10
AL162231.1,-0.08917570875375111,0.21118582124101182,10
POU6F1,-0.08919841294479539,4.620780173605268,10
DGCR11,-0.0892192951246569,2.999087107074109,10
ERBB4,-0.08924965806078619,21.826116185967695,10
AC092338.3,-0.0892546461216838,1.2487029211263234,10
TRIM11,-0.08932698171136809,18.819083277865804,10
PDE1C,-0.08940487990187139,1.9383096762520715,10
CCDC126,-0.08942478309603646,26.093498489424523,10
AC005520.5,-0.08946573429527804,0.1472572038016601,10
RAB3GAP1,-0.08950152629006783,41.98639857563153,10
DHRS7B,-0.08951704875466118,17.146662734860094,10
SLC27A5,-0.08956354170520917,2.8843820547610988,10
AC137894.4,-0.08959944919615834,0.5227640489226021,10
IRF2BP2,-0.08960409303912788,166.0878631515703,10
CACFD1,-0.08964937783304103,48.85836876846226,10
REEP2,-0.08967166891952837,6.792510458878537,10
AL357033.4,-0.08968384389506773,3.3567834926692104,10
GIT1,-0.08978306843254129,162.44781191414248,10
AL138921.2,-0.08980264719808023,1.161126132568483,10
PDGFB,-0.08985800501167808,57.793572527720116,10
AGA,-0.08991839800954184,45.67186250411081,10
OFD1,-0.0899593399844237,28.428423845066074,10
AC069544.2,-0.08996928051494989,15.866083018959015,10
LRRK1,-0.09002004971850708,5.240317110663313,10
SPDYE5,-0.09007492792360855,0.2733071296766678,10
MACROH2A1,-0.09009524784494638,38.16296009644154,10
EGFL6,-0.09016382351004487,7.96309094525753,10
AC011479.2,-0.09016586453211517,0.772470494476238,10
INSIG2,-0.09020019488852998,28.726113739293154,10
AC092143.3,-0.0903079799499948,0.8082170043998754,10
AP003392.5,-0.09035178642117132,1.1902461080020623,10
NAGS,-0.09035553115731904,34.9610125375209,10
ADAMTS7,-0.09039499046950102,5.146341627776688,10
ATP9A,-0.09051833117796854,70.26374307219837,10
SMYD3,-0.09057574876894471,18.28686215646115,10
IFT52,-0.09060960772559792,66.07178690642392,10
MBD6,-0.09063727012418335,32.10068711986564,10
AGBL2,-0.09072200843242437,1.4093704738539996,10
FUT8-AS1,-0.09083255305613396,2.032312372450634,10
MARK3,-0.09084422341532915,10.088227842737764,10
UBOX5-AS1,-0.0908507922953333,0.37923384445895036,10
ILF2,-0.0909961333956406,480.7571860852948,10
LINC02012,-0.0910492318740408,0.9362151321819527,10
Z99289.1,-0.09110576212338188,0.32828199384433426,10
FCGR1A,-0.09114082676819416,4.365884954014548,10
PPP4C,-0.0911650859732377,196.61654352811036,10
NDUFAF7,-0.09118896267025096,10.12368988239805,10
AC092368.3,-0.09125234808483318,3.768458464710201,10
ITM2A,-0.09130440258582274,28.697184641490853,10
CRTAP,-0.09134465304194254,87.98250749939581,10
F10,-0.09134721942016107,3.354812532168593,10
AC008124.1,-0.09136388578609952,8.798349147006554,10
ENDOG,-0.0913742460101199,5.830465272555928,10
AC009119.1,-0.09139075327375912,3.655035172668182,10
AL355581.1,-0.09139140854262486,0.07173528364140457,10
AC026367.2,-0.09140060718232322,2.102017758353154,10
BX284668.6,-0.09143549483620775,0.6149338486266267,10
DCTPP1,-0.09156133317314034,137.12175369024965,10
AREL1,-0.09164652116800866,23.73937419309773,10
CDK20,-0.09169429066322642,21.67802161120367,10
ZMYND15,-0.09170787260667253,5.216360645423465,10
RAB17,-0.09173794152912795,30.371880954758,10
KLB,-0.09178736880155976,1.0394068096354865,10
SLC25A30,-0.09179397417435534,6.152237031120489,10
PCYOX1,-0.09180896127493215,105.10901204199368,10
PNPLA6,-0.0919015925810427,28.35389935154779,10
ATM,-0.09192429061474029,6.343416510512106,10
AL049780.2,-0.0920172966731473,0.6428249872035574,10
P2RX5-TAX1BP3,-0.09206581505577453,0.2906296044228823,10
ATG16L2,-0.09216312817332657,12.732788549898828,10
SGPP2,-0.0922663136284251,12.954925106250672,10
AC132938.6,-0.09237770602562516,0.3408617609696733,10
PCF11,-0.09244474058468796,22.624883515536762,10
LTB4R,-0.0924506328752235,6.6037981046835075,10
UCK2,-0.09246958530874662,33.3889783652555,10
CLN3,-0.09248827333247758,0.47845613053122293,10
LINC02803,-0.09251387544406063,0.40041921316917195,10
TBC1D7,-0.09253924849441686,6.73846472892991,10
CST3,-0.09258258113110879,427.384124438953,10
C2CD4D,-0.09261713200136906,3.4110545531920438,10
SELENOO,-0.09263807197574553,42.609879823331305,10
TET2,-0.09264407352675132,6.218934242673267,10
PSMD14,-0.09276453758906329,35.282817517020945,10
PI16,-0.09277274491155212,11.187901756320386,10
LHFPL5,-0.0928121509548444,0.4787070615560622,10
MUC5B,-0.09284442834563397,12.802935866195476,10
RIMS3,-0.09288459430530646,2.55782327717177,10
AC005632.3,-0.09288768036127659,0.8983641502952963,10
ATP6V0D1,-0.09298140322390341,54.86010843454034,10
ZNF32-AS2,-0.0930388232509148,2.7207498444482625,10
COA5,-0.09304668567497558,35.1313554061656,10
LINC02614,-0.09314563551992688,0.9393412609864573,10
WDR82,-0.09319913576854788,108.86495528460743,10
PKIB,-0.09334998304160119,41.15475383878796,10
ABCA12,-0.09335385372756035,30.60337413599228,10
IFRD2,-0.09338525905341916,34.41690866574114,10
LMTK3,-0.09339776629447051,9.63146996823186,10
TRUB1,-0.09341612016210958,32.791729348381594,10
CDK2AP2,-0.0935082366962094,122.26109890448296,10
TAS2R5,-0.09351942651701586,0.8239336962044286,10
PCDH10,-0.09352948926004673,0.33682098509485353,10
PRELID3A,-0.09359732756043943,9.692729088743919,10
PCDH19,-0.0936001658345713,6.454832508750502,10
AL590101.1,-0.09370215611893108,1.5906889650336329,10
MYL4,-0.09372226606056744,0.8517812081671502,10
AC091100.1,-0.09373419736177348,0.146707533318578,10
RHBDF1,-0.09381896968795349,40.265711524081006,10
ZNF483,-0.09383859706577123,1.926656078036503,10
GMPS,-0.09387108979752147,51.99659118717857,10
ZNF268,-0.09390333825756633,6.819201401393119,10
KANSL1L-AS1,-0.09391863597607406,1.1645300228341753,10
KLHL10,-0.09396868312125123,0.1489959949314942,10
CREB5,-0.09406402512626627,3.1269674784611716,10
IGSF10,-0.09415687126948569,2.469830475863879,10
CPNE1,-0.09415717544249501,402.02079428135863,10
IFIT2,-0.09435911492160722,42.813557156278385,10
SCRT1,-0.09441299647555623,0.12153678740015153,10
NR2C2AP,-0.09442206248991829,40.27532778147874,10
LEFTY2,-0.09448420628086678,0.9361604965777877,10
FHL1,-0.09451484294345561,29.69368988311935,10
AL121899.4,-0.09455137293249731,0.1747178859038453,10
LINC01354,-0.09465157544492019,0.7043604441485067,10
ZACN,-0.09467278856429028,0.2595870207183258,10
TNFRSF4,-0.0947112393804311,7.503283162879771,10
LINC01134,-0.0947399497728161,0.9394535304790408,10
RAMACL,-0.09474333001969071,1.8364215121688388,10
RBM14-RBM4,-0.09474807759724939,0.44897266177426315,10
CLIC3,-0.09485165853055913,40.134569129360834,10
GPATCH8,-0.094864955966467,21.38881819652429,10
LURAP1,-0.09487487965628662,0.5836952735102715,10
PDHX,-0.09492459863271901,40.47135246150425,10
LAMA1,-0.09493067800373063,1.3382891584254948,10
LINC02586,-0.09500017781607517,0.4137215495379178,10
RHBDL2,-0.0950144271691884,5.219634191779492,10
MIR570,-0.09502336783926447,17.505069466728568,10
GNB1L,-0.09502865780039675,4.610421391880558,10
SLC6A9,-0.09504164857470011,39.033055681496776,10
MAP3K5-AS1,-0.09509039155032714,0.6097754003502205,10
Z84485.1,-0.09512453346644154,1.26901770508141,10
ADRA1B,-0.09513541905679042,3.581831950063381,10
LYSMD1,-0.09514029549990011,22.494771066009793,10
AC002553.2,-0.09520875137756053,2.3777342564855877,10
STRN4,-0.0952101944140139,35.970596653141804,10
UBE3C,-0.09521505633789232,57.04677262659563,10
ADCY6-DT,-0.09529850332360616,2.344298923246556,10
H4C9,-0.0953550101974014,79.5548044476913,10
AC083843.2,-0.09537701208992835,2.9757154700755386,10
ZBTB25,-0.09541398876641628,3.3266911974826248,10
FANCI,-0.09543011829032118,14.842834023908738,10
AC092119.3,-0.09547976220810908,0.2645967830144787,10
TMEM260,-0.0954890767888646,7.357202606933646,10
HM13-AS1,-0.09553166320505767,0.2720964868751226,10
ZSWIM4,-0.09557248053994749,11.365841292004935,10
XPO4,-0.09557294663200662,14.316319992026404,10
SIGLEC7,-0.0956058817855417,2.3510321706519095,10
HMGA1,-0.09560792542622484,296.7779028817663,10
SLC26A3,-0.09562174798416112,0.8513792659501879,10
HPSE2,-0.09569018549348299,0.30577683134926814,10
DCN,-0.09569972826714615,166.53683475525835,10
AC073367.1,-0.09571546976736711,0.4177611497380928,10
AC079385.1,-0.09578492537232423,0.1255132789136704,10
PLCG2,-0.0958699886395354,5.254417785584812,10
SNRPD1,-0.09589245851557136,41.01930540153232,10
AC144831.1,-0.0959130537449802,3.4788471106135206,10
TMEM170A,-0.095972780004077,10.669437598744624,10
PPP1CB,-0.09597505109264891,175.76596611316913,10
ATP5PF,-0.09599565709450718,91.11222284097192,10
C16orf74,-0.09605748381493273,6.98074205646826,10
PSMC3,-0.09606982240076194,209.2329736338817,10
AC010864.1,-0.09614767039566637,0.8886591631685139,10
